Call ID,Received DtTm,Neighborhood District,Lat,Lon,Call Type
3541,2023-01-06 09:18:23,Castro/Upper Market,37.7650998631298,-122.427722509571,Medical Incident
3534,2023-01-06 09:21:04,Bayview Hunters Point,37.7365653368668,-122.391311377651,Medical Incident
3540,2023-01-06 09:24:54,Outer Mission,37.7128029787512,-122.446544270626,Water Rescue
3552,2023-01-06 09:34:50,Financial District/South Beach,37.7958750038383,-122.400485537558,Medical Incident
3544,2023-01-06 09:36:05,Tenderloin,37.7837069301545,-122.408595110869,Structure Fire
3536,2023-01-06 09:38:32,Lone Mountain/USF,37.7721378391486,-122.453283057054,Alarms
3549,2023-01-06 09:38:47,Mission,37.7657922226195,-122.420909958943,Traffic Collision
3547,2023-01-06 09:38:55,South of Market,37.7795310846627,-122.413542548681,Medical Incident
3548,2023-01-06 09:43:01,Western Addition,37.7788506690436,-122.430485430914,Medical Incident
3538,2023-01-06 09:43:02,Financial District/South Beach,37.7889242272587,-122.395641699659,Medical Incident
3543,2023-01-06 09:43:13,Excelsior,37.7220390695528,-122.431478554426,Medical Incident
3556,2023-01-06 09:49:08,Treasure Island,37.8290324578504,-122.374357960888,Medical Incident
3533,2023-01-06 09:49:09,Tenderloin,37.7824852064043,-122.410687956509,Medical Incident
3545,2023-01-06 09:54:45,Bayview Hunters Point,37.7364498670013,-122.394433400473,Outside Fire
3535,2023-01-06 09:54:48,Mission,37.7631678254433,-122.423959242918,Structure Fire
3550,2023-01-06 09:56:39,Hayes Valley,37.7747325666892,-122.436102962462,Vehicle Fire
3555,2023-01-06 09:57:40,Mission,37.755169794962,-122.423181001315,Structure Fire
3537,2023-01-06 09:58:00,North Beach,37.808214052974,-122.41580242723,Medical Incident
3558,2023-01-06 09:58:04,Marina,37.7969299394907,-122.436302808096,Medical Incident
3554,2023-01-06 09:59:04,Castro/Upper Market,37.7608016861704,-122.435552336885,Medical Incident
3539,2023-01-06 09:59:28,Presidio Heights,37.790557796957,-122.450021625754,Traffic Collision
3588,2023-01-06 10:03:02,Nob Hill,37.7895863090063,-122.417042490532,Medical Incident
3581,2023-01-06 10:05:16,Inner Richmond,37.7741879001626,-122.469228773157,Medical Incident
3563,2023-01-06 10:07:47,Bernal Heights,37.7328962366545,-122.424372101911,Structure Fire
3571,2023-01-06 10:07:51,Lincoln Park,37.7812064711372,-122.503627512321,Medical Incident
3569,2023-01-06 10:10:26,Hayes Valley,37.7694561276975,-122.429127986942,Medical Incident
3574,2023-01-06 10:12:14,Financial District/South Beach,37.7833104067015,-122.388379873919,Medical Incident
3562,2023-01-06 10:17:07,Potrero Hill,37.7652223955694,-122.394333134122,Traffic Collision
3589,2023-01-06 10:19:21,South of Market,37.775420706711,-122.403404791479,Other
3567,2023-01-06 10:19:38,Mission,37.7559629467017,-122.423368898448,Structure Fire
3576,2023-01-06 10:20:36,,37.76818016066485,-122.42572031973882,Other
3573,2023-01-06 10:21:36,South of Market,37.7811617395427,-122.403433976322,Medical Incident
3580,2023-01-06 10:22:48,West of Twin Peaks,37.7338535835105,-122.451837577103,Medical Incident
3559,2023-01-06 10:24:06,Inner Richmond,37.780251191916,-122.459860923031,Medical Incident
3572,2023-01-06 10:24:22,Haight Ashbury,37.7702101749203,-122.445344989178,Medical Incident
3566,2023-01-06 10:25:08,Tenderloin,37.7842832903003,-122.42117098768,Medical Incident
3583,2023-01-06 10:25:09,Marina,37.8044775553238,-122.444614636594,Medical Incident
3582,2023-01-06 10:25:10,Financial District/South Beach,37.7910166481298,-122.399148598133,Alarms
3570,2023-01-06 10:25:47,Tenderloin,37.7849161843633,-122.411950042222,Medical Incident
3564,2023-01-06 10:33:15,Financial District/South Beach,37.7980449492818,-122.396367084385,Medical Incident
3565,2023-01-06 10:34:49,Sunset/Parkside,37.7331752341674,-122.492438012913,Medical Incident
3587,2023-01-06 10:35:25,West of Twin Peaks,37.7235608985646,-122.470643030886,Citizen Assist / Service Call
3561,2023-01-06 10:38:12,Nob Hill,37.7904931635277,-122.414117159154,Medical Incident
3577,2023-01-06 10:38:34,Russian Hill,37.8000323990065,-122.412471378823,Alarms
3586,2023-01-06 10:42:42,Hayes Valley,37.7753796573025,-122.420188747323,Medical Incident
3585,2023-01-06 10:52:15,Bayview Hunters Point,37.7291935618432,-122.374002352858,Medical Incident
3584,2023-01-06 10:52:46,Bernal Heights,37.7479996809997,-122.420821864913,Structure Fire
3560,2023-01-06 10:53:17,Outer Richmond,37.7830068611029,-122.483800844392,Medical Incident
3568,2023-01-06 10:56:00,South of Market,37.7835699386918,-122.408421116922,Structure Fire
3578,2023-01-06 10:56:17,Bayview Hunters Point,37.7339532537265,-122.398366005686,Alarms
3575,2023-01-06 10:58:15,South of Market,37.7822305756448,-122.410292026777,Structure Fire
3579,2023-01-06 10:58:32,Outer Richmond,37.7820751633481,-122.482193568097,Traffic Collision
3607,2023-01-06 11:00:43,Western Addition,37.7788509281441,-122.43004726646,Outside Fire
3614,2023-01-06 11:05:11,Western Addition,37.7775342405103,-122.44086368266,Other
3599,2023-01-06 11:06:02,Mission,37.7731900601284,-122.418236975025,Medical Incident
3595,2023-01-06 11:09:13,Tenderloin,37.7841909047888,-122.410119483452,Medical Incident
3608,2023-01-06 11:09:15,Haight Ashbury,37.7731853679342,-122.43657629028,Medical Incident
3605,2023-01-06 11:11:58,Mission,37.7731005870473,-122.415561389884,Administrative
3593,2023-01-06 11:12:15,Outer Richmond,37.7847684584929,-122.486087154239,Structure Fire
3616,2023-01-06 11:12:20,Chinatown,37.7950840597861,-122.407386889304,Alarms
3590,2023-01-06 11:17:12,Tenderloin,37.7827944442149,-122.414053765658,Structure Fire
3591,2023-01-06 11:22:17,West of Twin Peaks,37.7360117950909,-122.456086256288,Medical Incident
3615,2023-01-06 11:25:41,Castro/Upper Market,37.766007030875,-122.426668982689,Medical Incident
3617,2023-01-06 11:30:58,Hayes Valley,37.7733777975899,-122.422339243333,Medical Incident
3598,2023-01-06 11:31:05,Inner Sunset,37.7614340333644,-122.46176630545,Medical Incident
3597,2023-01-06 11:31:22,Mission,37.7533065020688,-122.414090778299,Medical Incident
3603,2023-01-06 11:31:48,Mission,37.7627436601147,-122.421747650463,HazMat
3594,2023-01-06 11:35:23,South of Market,37.7826911213472,-122.409536662692,Medical Incident
3596,2023-01-06 11:35:36,Bayview Hunters Point,37.719394865519,-122.392643622892,Medical Incident
3610,2023-01-06 11:36:29,Portola,37.724618348147,-122.402420149939,Traffic Collision
3611,2023-01-06 11:37:20,Noe Valley,37.7481082271997,-122.432657648936,Medical Incident
3612,2023-01-06 11:37:32,Mission,37.7651099559558,-122.418698427046,Medical Incident
3604,2023-01-06 11:38:11,Pacific Heights,37.7897796556307,-122.430712265243,Medical Incident
3602,2023-01-06 11:40:59,Mission,37.7642361189447,-122.419659842408,Medical Incident
3619,2023-01-06 11:51:14,Potrero Hill,37.7573076100175,-122.406619802694,Medical Incident
3600,2023-01-06 11:51:52,Mission,37.758027155218,-122.415771731954,Medical Incident
3618,2023-01-06 11:52:44,Chinatown,37.7979051468547,-122.410291496741,Structure Fire
3613,2023-01-06 11:53:10,South of Market,37.7795310846627,-122.413542548681,Electrical Hazard
3606,2023-01-06 11:53:38,Castro/Upper Market,37.7608016861704,-122.435552336885,Traffic Collision
3601,2023-01-06 11:56:42,South of Market,37.7797389055689,-122.407159489165,Structure Fire
3609,2023-01-06 11:57:45,Visitacion Valley,37.7164192627215,-122.40980661745,Structure Fire
3592,2023-01-06 11:59:19,Inner Richmond,37.7821780951379,-122.459999332268,Medical Incident
3651,2023-01-06 12:00:00,Haight Ashbury,37.7702101749203,-122.445344989178,Medical Incident
3620,2023-01-06 12:00:08,Russian Hill,37.7958954987191,-122.422601519723,Medical Incident
3633,2023-01-06 12:00:12,Hayes Valley,37.773831971677,-122.424834587416,Medical Incident
3652,2023-01-06 12:05:37,Financial District/South Beach,37.7894150834446,-122.390249078414,Medical Incident
3642,2023-01-06 12:07:32,South of Market,37.7802649718101,-122.40338721034,Alarms
3659,2023-01-06 12:08:38,Tenderloin,37.7842993825154,-122.410141319852,Medical Incident
3626,2023-01-06 12:10:07,Hayes Valley,37.7755549059479,-122.440467342038,Structure Fire
3655,2023-01-06 12:11:47,Nob Hill,37.7921746447197,-122.4226941645,Alarms
3625,2023-01-06 12:12:09,Lincoln Park,37.7812064711372,-122.503627512321,Medical Incident
3631,2023-01-06 12:12:25,Chinatown,37.7948751336497,-122.403112031242,Medical Incident
3650,2023-01-06 12:13:02,Mission,37.7688930095544,-122.42438060559,Medical Incident
3635,2023-01-06 12:14:02,Outer Richmond,37.7815892068493,-122.472983322879,Medical Incident
3630,2023-01-06 12:20:17,Bayview Hunters Point,37.7277334684059,-122.39323278791,Electrical Hazard
3658,2023-01-06 12:20:22,South of Market,37.7806691632498,-122.401678045598,Medical Incident
3641,2023-01-06 12:21:23,Mission,37.7642444942899,-122.419521866555,Outside Fire
3656,2023-01-06 12:21:44,Presidio Heights,37.7880275510814,-122.447804473979,Traffic Collision
3653,2023-01-06 12:23:03,Mission Bay,37.7798612849455,-122.389590696951,Medical Incident
3660,2023-01-06 12:24:08,Mission,37.7506396511688,-122.418287870978,Medical Incident
3634,2023-01-06 12:24:17,South of Market,37.7808426292013,-122.395340436859,Alarms
3624,2023-01-06 12:26:55,Sunset/Parkside,37.7403800347689,-122.493775481602,Medical Incident
3637,2023-01-06 12:30:33,North Beach,37.8073794582677,-122.407303657354,Medical Incident
3647,2023-01-06 12:32:09,Pacific Heights,37.7922040282598,-122.426000258192,Alarms
3648,2023-01-06 12:33:37,Mission,37.7495721300101,-122.410215105411,Alarms
3629,2023-01-06 12:35:58,Lakeshore,37.7155492963432,-122.480858470106,Other
3623,2023-01-06 12:36:57,Tenderloin,37.783163427134,-122.411599278937,Alarms
3627,2023-01-06 12:38:57,Tenderloin,37.778539623098,-122.417393041314,Alarms
3654,2023-01-06 12:39:20,Nob Hill,37.7881906054546,-122.418580508889,Medical Incident
3621,2023-01-06 12:40:33,Mission,37.7627737268131,-122.417186682545,Medical Incident
3657,2023-01-06 12:41:54,Outer Mission,37.7237008924072,-122.436724757716,Medical Incident
3632,2023-01-06 12:43:18,North Beach,37.8076407484143,-122.413163175978,Structure Fire
3643,2023-01-06 12:44:51,Mission,37.762946255432,-122.410720367154,Other
3644,2023-01-06 12:48:01,Tenderloin,37.78274397077,-122.414884812781,Medical Incident
3640,2023-01-06 12:49:34,Outer Mission,37.717614524576,-122.441878692785,Medical Incident
3636,2023-01-06 12:49:43,Sunset/Parkside,37.7334656394381,-122.480247903443,Medical Incident
3628,2023-01-06 12:51:31,Excelsior,37.7285992928306,-122.429994074329,Medical Incident
3645,2023-01-06 12:51:38,Tenderloin,37.779176588648,-122.419914387634,Medical Incident
3622,2023-01-06 12:53:06,South of Market,37.7815374331217,-122.409518341416,Structure Fire
3638,2023-01-06 12:53:52,Financial District/South Beach,37.7874196524696,-122.392776012,Medical Incident
3649,2023-01-06 12:56:03,Visitacion Valley,37.7121495088226,-122.417141225728,Medical Incident
3646,2023-01-06 12:57:44,Tenderloin,37.7823375900777,-122.413891351995,Structure Fire
3639,2023-01-06 12:59:00,Glen Park,37.7397546157833,-122.427141045774,Medical Incident
3707,2023-01-06 13:02:15,Lone Mountain/USF,37.7812170341948,-122.457001538533,Alarms
3670,2023-01-06 13:05:48,South of Market,37.7776242389287,-122.39998111124,Alarms
3688,2023-01-06 13:05:59,Outer Richmond,37.7798494359977,-122.492775870988,Medical Incident
3675,2023-01-06 13:07:34,Lone Mountain/USF,37.7826460260755,-122.443580987451,Medical Incident
3674,2023-01-06 13:08:45,Tenderloin,37.7799444052046,-122.414317857881,Medical Incident
3684,2023-01-06 13:10:48,Bernal Heights,37.7474955268543,-122.418732763058,Medical Incident
3700,2023-01-06 13:12:57,Mission,37.7661343875141,-122.421935077177,Structure Fire
3702,2023-01-06 13:13:19,Mission,37.765649515945,-122.423265893603,Alarms
3664,2023-01-06 13:13:41,Inner Sunset,37.7594687247156,-122.463915785907,Medical Incident
3679,2023-01-06 13:19:10,Hayes Valley,37.7729885097289,-122.431465550486,Medical Incident
3672,2023-01-06 13:19:24,Bayview Hunters Point,37.7499142654366,-122.394328983742,Other
3668,2023-01-06 13:23:51,South of Market,37.7801567611888,-122.40546707057,Alarms
3691,2023-01-06 13:25:00,South of Market,37.7776242389287,-122.39998111124,Medical Incident
3696,2023-01-06 13:25:07,Mission,37.7543700441294,-122.403998489901,Alarms
3690,2023-01-06 13:25:23,Lone Mountain/USF,37.7795138350425,-122.448745984421,Citizen Assist / Service Call
3683,2023-01-06 13:25:40,Tenderloin,37.7850094895368,-122.418713807613,Structure Fire
3682,2023-01-06 13:26:42,Tenderloin,37.7783029377815,-122.415436837337,Medical Incident
3678,2023-01-06 13:27:29,Mission,37.7620555365592,-122.416633709983,Medical Incident
3685,2023-01-06 13:30:12,Hayes Valley,37.7782900120652,-122.423191460685,Medical Incident
3676,2023-01-06 13:30:28,Tenderloin,37.7843964930924,-122.41690045985,Alarms
3689,2023-01-06 13:30:29,Financial District/South Beach,37.7876418476067,-122.403430803415,Medical Incident
3681,2023-01-06 13:32:32,Outer Mission,37.7150747131897,-122.442226397949,Medical Incident
3708,2023-01-06 13:33:23,Castro/Upper Market,37.7612772987761,-122.429469068918,Medical Incident
3698,2023-01-06 13:33:42,Noe Valley,37.7514492433399,-122.430762462292,Medical Incident
3693,2023-01-06 13:36:02,Tenderloin,37.7812873999159,-122.41796607229,Medical Incident
3686,2023-01-06 13:38:29,Inner Richmond,37.7868468972981,-122.462012581774,Medical Incident
3706,2023-01-06 13:40:58,Potrero Hill,37.7616466358288,-122.401331077807,Medical Incident
3671,2023-01-06 13:43:55,Haight Ashbury,37.771410364477,-122.443000900574,Structure Fire
3666,2023-01-06 13:44:23,Bayview Hunters Point,37.7387029134862,-122.386736536652,Alarms
3680,2023-01-06 13:44:30,Haight Ashbury,37.7692123967678,-122.443477161593,Alarms
3692,2023-01-06 13:45:16,Inner Richmond,37.7822197133681,-122.458997620661,Structure Fire
3661,2023-01-06 13:47:02,Inner Richmond,37.7875208493097,-122.464824318703,Medical Incident
3669,2023-01-06 13:47:33,McLaren Park,37.7197011699055,-122.407416983683,Medical Incident
3665,2023-01-06 13:48:15,Lone Mountain/USF,37.7755599914695,-122.444618039254,Medical Incident
3673,2023-01-06 13:48:37,Chinatown,37.7946662813797,-122.403139296426,Medical Incident
3704,2023-01-06 13:48:43,Excelsior,37.7272929954166,-122.424276475396,Alarms
3697,2023-01-06 13:50:21,Tenderloin,37.7846989219759,-122.413593512877,Medical Incident
3699,2023-01-06 13:50:28,North Beach,37.8042892783455,-122.405148250564,Elevator / Escalator Rescue
3667,2023-01-06 13:51:16,Portola,37.7298780753892,-122.407743066764,Medical Incident
3703,2023-01-06 13:53:40,Western Addition,37.7791087021011,-122.42844880474,Alarms
3677,2023-01-06 13:54:09,North Beach,37.8054738067872,-122.407570127181,Medical Incident
3695,2023-01-06 13:54:19,Western Addition,37.7789716986194,-122.42346947231,Structure Fire
3705,2023-01-06 13:54:23,Potrero Hill,37.7542794640877,-122.398718688842,Alarms
3694,2023-01-06 13:55:11,Financial District/South Beach,37.7919628053601,-122.393243014407,Medical Incident
3701,2023-01-06 13:56:03,Sunset/Parkside,37.7545155945243,-122.491470925974,Medical Incident
3687,2023-01-06 13:57:02,Oceanview/Merced/Ingleside,37.7243175371406,-122.45819139113,Traffic Collision
3663,2023-01-06 13:57:28,Sunset/Parkside,37.7414590882192,-122.490557861777,Structure Fire
3662,2023-01-06 13:59:45,Mission,37.7576232173354,-122.408197661326,Medical Incident
3731,2023-01-06 14:00:16,Nob Hill,37.7925523358655,-122.412649658388,Medical Incident
3741,2023-01-06 14:00:25,Financial District/South Beach,37.7878896127727,-122.401043044615,Structure Fire
3750,2023-01-06 14:01:50,Financial District/South Beach,37.7911273215916,-122.397428020134,Traffic Collision
3722,2023-01-06 14:04:10,Treasure Island,37.8105207225206,-122.365138272289,Medical Incident
3739,2023-01-06 14:05:36,Excelsior,37.710554005508,-122.43518716881,Medical Incident
3714,2023-01-06 14:05:38,Tenderloin,37.7848073886774,-122.413615438263,Medical Incident
3736,2023-01-06 14:09:33,Visitacion Valley,37.710878454701,-122.409122191393,Medical Incident
3709,2023-01-06 14:10:34,Western Addition,37.7781781708138,-122.428256337547,Structure Fire
3720,2023-01-06 14:12:57,Sunset/Parkside,37.7642647658696,-122.482617623883,Medical Incident
3716,2023-01-06 14:14:44,Western Addition,37.7874978906623,-122.422591786822,Structure Fire
3744,2023-01-06 14:15:18,Financial District/South Beach,37.7832592362718,-122.402708153946,Medical Incident
3746,2023-01-06 14:15:55,Noe Valley,37.749695809359,-122.433929087398,Medical Incident
3748,2023-01-06 14:18:05,,37.76818016066485,-122.42572031973882,Alarms
3732,2023-01-06 14:20:02,Hayes Valley,37.7760442858393,-122.429554057931,Medical Incident
3743,2023-01-06 14:21:19,Inner Sunset,37.7633165969878,-122.458205988587,Medical Incident
3749,2023-01-06 14:23:11,Sunset/Parkside,37.7491088138535,-122.506748948358,Other
3752,2023-01-06 14:25:35,Inner Sunset,37.7633165969878,-122.458205988587,Medical Incident
3751,2023-01-06 14:27:34,Financial District/South Beach,37.7890636112201,-122.40180312648,Citizen Assist / Service Call
3747,2023-01-06 14:28:36,Nob Hill,37.7887504772357,-122.40856658917,Medical Incident
3728,2023-01-06 14:29:41,Lakeshore,37.7208318410205,-122.483066441234,Alarms
3753,2023-01-06 14:29:57,Outer Richmond,37.7782023238346,-122.504951881418,Medical Incident
3745,2023-01-06 14:31:51,Mission Bay,37.7731124835363,-122.39664007904,Medical Incident
